trial+AF8-name,trial+AF8-number,response,RT,question,picture,pictureNumber,min+AF8-chars,expected,QUD,optionLeft,optionRight,artist,date,color,color2,option1,option2,startDate,startTime,age,gender,education,languages,comments,endTime,timeSpent,experiment+AF8-id,submission+AF8-id
ratingScaleLike,25,2,1082,How much do you like this picture?,images/027.jpg,27,NA,NA,,not at all,very,P,1911,colored,sepia,NA,NA,Thu Jul 11 2019 10:56:40 GMT+023//Q- (CEST),1562835400994,21,female,Graduated High School,german,,1562835854545,7.559183333333333,INSERT+AF8-A+AF8-NUMBER,3
ratingScaleLike,26,1,721,How much do you like this picture?,images/112.jpg,112,NA,NA,,not at all,very,P,1911,colored,sepia,NA,NA,Thu Jul 11 2019 10:56:40 GMT+023//Q- (CEST),1562835400994,21,female,Graduated High School,german,,1562835854545,7.559183333333333,INSERT+AF8-A+AF8-NUMBER,3
ratingScaleLike,27,1,1534,How much do you like this picture?,images/084.jpg,84,NA,NA,,not at all,very,G,1912,colored,colored,NA,NA,Thu Jul 11 2019 10:56:40 GMT+023//Q- (CEST),1562835400994,21,female,Graduated High School,german,,1562835854545,7.559183333333333,INSERT+AF8-A+AF8-NUMBER,3
ratingScaleLike,28,1,680,How much do you like this picture?,images/020.jpg,20,NA,NA,,not at all,very,P,1911,colored,colored,NA,NA,Thu Jul 11 2019 10:56:40 GMT+023//Q- (CEST),1562835400994,21,female,Graduated High School,german,,1562835854545,7.559183333333333,INSERT+AF8-A+AF8-NUMBER,3
ratingScaleLike,29,6,1387,How much do you like this picture?,images/081.jpg,81,NA,NA,,not at all,very,G,1914,colored,colored,NA,NA,Thu Jul 11 2019 10:56:40 GMT+023//Q- (CEST),1562835400994,21,female,Graduated High School,german,,1562835854545,7.559183333333333,INSERT+AF8-A+AF8-NUMBER,3
ratingScaleLike,30,1,1494,How much do you like this picture?,images/041.jpg,41,NA,NA,,not at all,very,B,1908,monochrome,monochrome,NA,NA,Thu Jul 11 2019 10:56:40 GMT+023//Q- (CEST),1562835400994,21,female,Graduated High School,german,,1562835854545,7.559183333333333,INSERT+AF8-A+AF8-NUMBER,3
ratingScaleLike,31,1,911,How much do you like this picture?,images/094.jpg,94,NA,NA,,not at all,very,G,1917,monochrome,monochrome,NA,NA,Thu Jul 11 2019 10:56:40 GMT+023//Q- (CEST),1562835400994,21,female,Graduated High School,german,,1562835854545,7.559183333333333,INSERT+AF8-A+AF8-NUMBER,3
ratingScaleLike,32,1,791,How much do you like this picture?,images/118.jpg,118,NA,NA,,not at all,very,P,1913,monochrome,monochrome,NA,NA,Thu Jul 11 2019 10:56:40 GMT+023//Q- (CEST),1562835400994,21,female,Graduated High School,german,,1562835854545,7.559183333333333,INSERT+AF8-A+AF8-NUMBER,3
ratingScaleLike,33,1,785,How much do you like this picture?,images/054.jpg,54,NA,NA,,not at all,very,P,1910,monochrome,monochrome,NA,NA,Thu Jul 11 2019 10:56:40 GMT+023//Q- (CEST),1562835400994,21,female,Graduated High School,german,,1562835854545,7.559183333333333,INSERT+AF8-A+AF8-NUMBER,3
ratingScaleLike,34,1,937,How much do you like this picture?,images/042.jpg,42,NA,NA,,not at all,very,B,1909,monochrome,monochrome,NA,NA,Thu Jul 11 2019 10:56:40 GMT+023//Q- (CEST),1562835400994,21,female,Graduated High School,german,,1562835854545,7.559183333333333,INSERT+AF8-A+AF8-NUMBER,3
ratingScaleLike,35,1,724,How much do you like this picture?,images/028.jpg,28,NA,NA,,not at all,very,P,1911,colored,colored,NA,NA,Thu Jul 11 2019 10:56:40 GMT+023//Q- (CEST),1562835400994,21,female,Graduated High School,german,,1562835854545,7.559183333333333,INSERT+AF8-A+AF8-NUMBER,3
ratingScaleLike,36,1,770,How much do you like this picture?,images/048.jpg,48,NA,NA,,not at all,very,B,1911,monochrome,monochrome,NA,NA,Thu Jul 11 2019 10:56:40 GMT+023//Q- (CEST),1562835400994,21,female,Graduated High School,german,,1562835854545,7.559183333333333,INSERT+AF8-A+AF8-NUMBER,3
ratingScaleLike,37,1,681,How much do you like this picture?,images/023.jpg,23,NA,NA,,not at all,very,P,1911,colored,colored,NA,NA,Thu Jul 11 2019 10:56:40 GMT+023//Q- (CEST),1562835400994,21,female,Graduated High School,german,,1562835854545,7.559183333333333,INSERT+AF8-A+AF8-NUMBER,3
ratingScaleLike,38,1,623,How much do you like this picture?,images/060.jpg,60,NA,NA,,not at all,very,P,1912,monochrome,monochrome,NA,NA,Thu Jul 11 2019 10:56:40 GMT+023//Q- (CEST),1562835400994,21,female,Graduated High School,german,,1562835854545,7.559183333333333,INSERT+AF8-A+AF8-NUMBER,3
ratingScaleLike,39,1,578,How much do you like this picture?,images/011.jpg,11,NA,NA,,not at all,very,B,1911,colored,sepia,NA,NA,Thu Jul 11 2019 10:56:40 GMT+023//Q- (CEST),1562835400994,21,female,Graduated High School,german,,1562835854545,7.559183333333333,INSERT+AF8-A+AF8-NUMBER,3
ratingScaleLike,40,7,1492,How much do you like this picture?,images/076.jpg,76,NA,NA,,not at all,very,G,1915,colored,colored,NA,NA,Thu Jul 11 2019 10:56:40 GMT+023//Q- (CEST),1562835400994,21,female,Graduated High School,german,,1562835854545,7.559183333333333,INSERT+AF8-A+AF8-NUMBER,3
ratingScaleLike,41,1,1073,How much do you like this picture?,images/005.jpg,5,NA,NA,,not at all,very,B,1910,colored,colored,NA,NA,Thu Jul 11 2019 10:56:40 GMT+023//Q- (CEST),1562835400994,21,female,Graduated High School,german,,1562835854545,7.559183333333333,INSERT+AF8-A+AF8-NUMBER,3
ratingScaleLike,42,1,1121,How much do you like this picture?,images/035.jpg,35,NA,NA,,not at all,very,B,1911,colored,sepia,NA,NA,Thu Jul 11 2019 10:56:40 GMT+023//Q- (CEST),1562835400994,21,female,Graduated High School,german,,1562835854545,7.559183333333333,INSERT+AF8-A+AF8-NUMBER,3
ratingScaleLike,43,7,2284,How much do you like this picture?,images/080.jpg,80,NA,NA,,not at all,very,G,1914,colored,colored,NA,NA,Thu Jul 11 2019 10:56:40 GMT+023//Q- (CEST),1562835400994,21,female,Graduated High School,german,,1562835854545,7.559183333333333,INSERT+AF8-A+AF8-NUMBER,3
ratingScaleLike,44,1,5070,How much do you like this picture?,images/049.jpg,49,NA,NA,,not at all,very,B,1911,monochrome,monochrome,NA,NA,Thu Jul 11 2019 10:56:40 GMT+023//Q- (CEST),1562835400994,21,female,Graduated High School,german,,1562835854545,7.559183333333333,INSERT+AF8-A+AF8-NUMBER,3
ratingScaleLike,45,2,1736,How much do you like this picture?,images/091.jpg,91,NA,NA,,not at all,very,G,1915,colored,colored,NA,NA,Thu Jul 11 2019 10:56:40 GMT+023//Q- (CEST),1562835400994,21,female,Graduated High School,german,,1562835854545,7.559183333333333,INSERT+AF8-A+AF8-NUMBER,3
ratingScaleLike,46,1,1112,How much do you like this picture?,images/120.jpg,120,NA,NA,,not at all,very,P,1912,monochrome,monochrome,NA,NA,Thu Jul 11 2019 10:56:40 GMT+023//Q- (CEST),1562835400994,21,female,Graduated High School,german,,1562835854545,7.559183333333333,INSERT+AF8-A+AF8-NUMBER,3
ratingScaleLike,47,1,692,How much do you like this picture?,images/069.jpg,69,NA,NA,,not at all,very,P,1910,monochrome,monochrome,NA,NA,Thu Jul 11 2019 10:56:40 GMT+023//Q- (CEST),1562835400994,21,female,Graduated High School,german,,1562835854545,7.559183333333333,INSERT+AF8-A+AF8-NUMBER,3
ratingScaleLike,48,1,705,How much do you like this picture?,images/001.jpg,1,NA,NA,,not at all,very,B,1909,colored,colored,NA,NA,Thu Jul 11 2019 10:56:40 GMT+023//Q- (CEST),1562835400994,21,female,Graduated High School,german,,1562835854545,7.559183333333333,INSERT+AF8-A+AF8-NUMBER,3
ratingScaleLike,49,1,697,How much do you like this picture?,images/071.jpg,71,NA,NA,,not at all,very,P,1911,monochrome,monochrome,NA,NA,Thu Jul 11 2019 10:56:40 GMT+023//Q- (CEST),1562835400994,21,female,Graduated High School,german,,1562835854545,7.559183333333333,INSERT+AF8-A+AF8-NUMBER,3
ratingScaleLike,50,1,639,How much do you like this picture?,images/113.jpg,113,NA,NA,,not at all,very,P,1910,colored,sepia,NA,NA,Thu Jul 11 2019 10:56:40 GMT+023//Q- (CEST),1562835400994,21,female,Graduated High School,german,,1562835854545,7.559183333333333,INSERT+AF8-A+AF8-NUMBER,3
ratingScaleLike,51,1,594,How much do you like this picture?,images/015.jpg,15,NA,NA,,not at all,very,P,1910,colored,colored,NA,NA,Thu Jul 11 2019 10:56:40 GMT+023//Q- (CEST),1562835400994,21,female,Graduated High School,german,,1562835854545,7.559183333333333,INSERT+AF8-A+AF8-NUMBER,3
ratingScaleLike,52,1,597,How much do you like this picture?,images/055.jpg,55,NA,NA,,not at all,very,P,1911,monochrome,monochrome,NA,NA,Thu Jul 11 2019 10:56:40 GMT+023//Q- (CEST),1562835400994,21,female,Graduated High School,german,,1562835854545,7.559183333333333,INSERT+AF8-A+AF8-NUMBER,3
ratingScaleLike,53,1,585,How much do you like this picture?,images/109.jpg,109,NA,NA,,not at all,very,G,1913,monochrome,monochrome,NA,NA,Thu Jul 11 2019 10:56:40 GMT+023//Q- (CEST),1562835400994,21,female,Graduated High School,german,,1562835854545,7.559183333333333,INSERT+AF8-A+AF8-NUMBER,3
ratingScaleLike,54,6,1330,How much do you like this picture?,images/099.jpg,99,NA,NA,,not at all,very,G,1916,monochrome,monochrome,NA,NA,Thu Jul 11 2019 10:56:40 GMT+023//Q- (CEST),1562835400994,21,female,Graduated High School,german,,1562835854545,7.559183333333333,INSERT+AF8-A+AF8-NUMBER,3
ratingScaleLike,55,2,1492,How much do you like this picture?,images/064.jpg,64,NA,NA,,not at all,very,P,1911,monochrome,monochrome,NA,NA,Thu Jul 11 2019 10:56:40 GMT+023//Q- (CEST),1562835400994,21,female,Graduated High School,german,,1562835854545,7.559183333333333,INSERT+AF8-A+AF8-NUMBER,3
ratingScaleLike,56,1,1972,How much do you like this picture?,images/003.jpg,3,NA,NA,,not at all,very,B,1910,colored,sepia,NA,NA,Thu Jul 11 2019 10:56:40 GMT+023//Q- (CEST),1562835400994,21,female,Graduated High School,german,,1562835854545,7.559183333333333,INSERT+AF8-A+AF8-NUMBER,3
ratingScaleLike,57,6,1809,How much do you like this picture?,images/111.jpg,111,NA,NA,,not at all,very,G,1915,monochrome,monochrome,NA,NA,Thu Jul 11 2019 10:56:40 GMT+023//Q- (CEST),1562835400994,21,female,Graduated High School,german,,1562835854545,7.559183333333333,INSERT+AF8-A+AF8-NUMBER,3
ratingScaleLike,58,1,1125,How much do you like this picture?,images/053.jpg,53,NA,NA,,not at all,very,P,1911,monochrome,monochrome,NA,NA,Thu Jul 11 2019 10:56:40 GMT+023//Q- (CEST),1562835400994,21,female,Graduated High School,german,,1562835854545,7.559183333333333,INSERT+AF8-A+AF8-NUMBER,3
ratingScaleLike,59,1,928,How much do you like this picture?,images/016.jpg,16,NA,NA,,not at all,very,P,1910,colored,sepia,NA,NA,Thu Jul 11 2019 10:56:40 GMT+023//Q- (CEST),1562835400994,21,female,Graduated High School,german,,1562835854545,7.559183333333333,INSERT+AF8-A+AF8-NUMBER,3
ratingScaleLike,60,1,745,How much do you like this picture?,images/038.jpg,38,NA,NA,,not at all,very,B,1910,monochrome,monochrome,NA,NA,Thu Jul 11 2019 10:56:40 GMT+023//Q- (CEST),1562835400994,21,female,Graduated High School,german,,1562835854545,7.559183333333333,INSERT+AF8-A+AF8-NUMBER,3
ratingScaleLike,61,1,696,How much do you like this picture?,images/040.jpg,40,NA,NA,,not at all,very,B,1912,monochrome,monochrome,NA,NA,Thu Jul 11 2019 10:56:40 GMT+023//Q- (CEST),1562835400994,21,female,Graduated High School,german,,1562835854545,7.559183333333333,INSERT+AF8-A+AF8-NUMBER,3
ratingScaleLike,62,5,1442,How much do you like this picture?,images/100.jpg,100,NA,NA,,not at all,very,G,1916,monochrome,monochrome,NA,NA,Thu Jul 11 2019 10:56:40 GMT+023//Q- (CEST),1562835400994,21,female,Graduated High School,german,,1562835854545,7.559183333333333,INSERT+AF8-A+AF8-NUMBER,3
ratingScaleLike,63,1,2244,How much do you like this picture?,images/117.jpg,117,NA,NA,,not at all,very,B,1910,colored,colored,NA,NA,Thu Jul 11 2019 10:56:40 GMT+023//Q- (CEST),1562835400994,21,female,Graduated High School,german,,1562835854545,7.559183333333333,INSERT+AF8-A+AF8-NUMBER,3
ratingScaleLike,64,5,1257,How much do you like this picture?,images/086.jpg,86,NA,NA,,not at all,very,G,1913,colored,colored,NA,NA,Thu Jul 11 2019 10:56:40 GMT+023//Q- (CEST),1562835400994,21,female,Graduated High School,german,,1562835854545,7.559183333333333,INSERT+AF8-A+AF8-NUMBER,3
ratingScaleLike,65,7,1718,How much do you like this picture?,images/078.jpg,78,NA,NA,,not at all,very,G,1914,colored,colored,NA,NA,Thu Jul 11 2019 10:56:40 GMT+023//Q- (CEST),1562835400994,21,female,Graduated High School,german,,1562835854545,7.559183333333333,INSERT+AF8-A+AF8-NUMBER,3
ratingScaleLike,66,2,2940,How much do you like this picture?,images/088.jpg,88,NA,NA,,not at all,very,G,1916,colored,colored,NA,NA,Thu Jul 11 2019 10:56:40 GMT+023//Q- (CEST),1562835400994,21,female,Graduated High School,german,,1562835854545,7.559183333333333,INSERT+AF8-A+AF8-NUMBER,3
ratingScaleLike,67,6,1613,How much do you like this picture?,images/079.jpg,79,NA,NA,,not at all,very,G,1914,colored,colored,NA,NA,Thu Jul 11 2019 10:56:40 GMT+023//Q- (CEST),1562835400994,21,female,Graduated High School,german,,1562835854545,7.559183333333333,INSERT+AF8-A+AF8-NUMBER,3
ratingScaleLike,68,1,1779,How much do you like this picture?,images/070.jpg,70,NA,NA,,not at all,very,P,1910,monochrome,monochrome,NA,NA,Thu Jul 11 2019 10:56:40 GMT+023//Q- (CEST),1562835400994,21,female,Graduated High School,german,,1562835854545,7.559183333333333,INSERT+AF8-A+AF8-NUMBER,3
ratingScaleLike,69,4,1966,How much do you like this picture?,images/108.jpg,108,NA,NA,,not at all,very,G,1914,monochrome,monochrome,NA,NA,Thu Jul 11 2019 10:56:40 GMT+023//Q- (CEST),1562835400994,21,female,Graduated High School,german,,1562835854545,7.559183333333333,INSERT+AF8-A+AF8-NUMBER,3
ratingScaleLike,70,4,2067,How much do you like this picture?,images/067.jpg,67,NA,NA,,not at all,very,P,1911,monochrome,monochrome,NA,NA,Thu Jul 11 2019 10:56:40 GMT+023//Q- (CEST),1562835400994,21,female,Graduated High School,german,,1562835854545,7.559183333333333,INSERT+AF8-A+AF8-NUMBER,3
ratingScaleLike,71,3,1118,How much do you like this picture?,images/082.jpg,82,NA,NA,,not at all,very,G,1913,colored,colored,NA,NA,Thu Jul 11 2019 10:56:40 GMT+023//Q- (CEST),1562835400994,21,female,Graduated High School,german,,1562835854545,7.559183333333333,INSERT+AF8-A+AF8-NUMBER,3
ratingScaleLike,72,1,1910,How much do you like this picture?,images/051.jpg,51,NA,NA,,not at all,very,P,1913,monochrome,monochrome,NA,NA,Thu Jul 11 2019 10:56:40 GMT+023//Q- (CEST),1562835400994,21,female,Graduated High School,german,,1562835854545,7.559183333333333,INSERT+AF8-A+AF8-NUMBER,3
ratingScaleLike,73,6,1603,How much do you like this picture?,images/101.jpg,101,NA,NA,,not at all,very,G,1915,monochrome,monochrome,NA,NA,Thu Jul 11 2019 10:56:40 GMT+023//Q- (CEST),1562835400994,21,female,Graduated High School,german,,1562835854545,7.559183333333333,INSERT+AF8-A+AF8-NUMBER,3
ratingScaleLike,74,6,1148,How much do you like this picture?,images/097.jpg,97,NA,NA,,not at all,very,G,1917,monochrome,monochrome,NA,NA,Thu Jul 11 2019 10:56:40 GMT+023//Q- (CEST),1562835400994,21,female,Graduated High School,german,,1562835854545,7.559183333333333,INSERT+AF8-A+AF8-NUMBER,3
ratingScaleLike,75,3,1954,How much do you like this picture?,images/037.jpg,37,NA,NA,,not at all,very,B,1909,monochrome,monochrome,NA,NA,Thu Jul 11 2019 10:56:40 GMT+023//Q- (CEST),1562835400994,21,female,Graduated High School,german,,1562835854545,7.559183333333333,INSERT+AF8-A+AF8-NUMBER,3
ratingScaleLike,76,3,1419,How much do you like this picture?,images/089.jpg,89,NA,NA,,not at all,very,G,1913,colored,colored,NA,NA,Thu Jul 11 2019 10:56:40 GMT+023//Q- (CEST),1562835400994,21,female,Graduated High School,german,,1562835854545,7.559183333333333,INSERT+AF8-A+AF8-NUMBER,3
ratingScaleLike,77,1,1133,How much do you like this picture?,images/009.jpg,9,NA,NA,,not at all,very,B,1911,colored,sepia,NA,NA,Thu Jul 11 2019 10:56:40 GMT+023//Q- (CEST),1562835400994,21,female,Graduated High School,german,,1562835854545,7.559183333333333,INSERT+AF8-A+AF8-NUMBER,3
ratingScaleLike,78,7,3006,How much do you like this picture?,images/107.jpg,107,NA,NA,,not at all,very,G,1914,monochrome,monochrome,NA,NA,Thu Jul 11 2019 10:56:40 GMT+023//Q- (CEST),1562835400994,21,female,Graduated High School,german,,1562835854545,7.559183333333333,INSERT+AF8-A+AF8-NUMBER,3
ratingScaleLike,79,1,1287,How much do you like this picture?,images/022.jpg,22,NA,NA,,not at all,very,P,1910,colored,sepia,NA,NA,Thu Jul 11 2019 10:56:40 GMT+023//Q- (CEST),1562835400994,21,female,Graduated High School,german,,1562835854545,7.559183333333333,INSERT+AF8-A+AF8-NUMBER,3
ratingScaleLike,80,4,1728,How much do you like this picture?,images/106.jpg,106,NA,NA,,not at all,very,G,1914,monochrome,monochrome,NA,NA,Thu Jul 11 2019 10:56:40 GMT+023//Q- (CEST),1562835400994,21,female,Graduated High School,german,,1562835854545,7.559183333333333,INSERT+AF8-A+AF8-NUMBER,3
ratingScaleLike,81,1,1718,How much do you like this picture?,images/019.jpg,19,NA,NA,,not at all,very,P,1911,colored,colored,NA,NA,Thu Jul 11 2019 10:56:40 GMT+023//Q- (CEST),1562835400994,21,female,Graduated High School,german,,1562835854545,7.559183333333333,INSERT+AF8-A+AF8-NUMBER,3
ratingScaleLike,82,1,710,How much do you like this picture?,images/036.jpg,36,NA,NA,,not at all,very,B,1908,monochrome,monochrome,NA,NA,Thu Jul 11 2019 10:56:40 GMT+023//Q- (CEST),1562835400994,21,female,Graduated High School,german,,1562835854545,7.559183333333333,INSERT+AF8-A+AF8-NUMBER,3
ratingScaleLike,83,3,1843,How much do you like this picture?,images/083.jpg,83,NA,NA,,not at all,very,G,1912,colored,colored,NA,NA,Thu Jul 11 2019 10:56:40 GMT+023//Q- (CEST),1562835400994,21,female,Graduated High School,german,,1562835854545,7.559183333333333,INSERT+AF8-A+AF8-NUMBER,3
ratingScaleLike,84,1,858,How much do you like this picture?,images/021.jpg,21,NA,NA,,not at all,very,P,1910,colored,sepia,NA,NA,Thu Jul 11 2019 10:56:40 GMT+023//Q- (CEST),1562835400994,21,female,Graduated High School,german,,1562835854545,7.559183333333333,INSERT+AF8-A+AF8-NUMBER,3
ratingScaleLike,85,1,606,How much do you like this picture?,images/034.jpg,34,NA,NA,,not at all,very,B,1911,colored,sepia,NA,NA,Thu Jul 11 2019 10:56:40 GMT+023//Q- (CEST),1562835400994,21,female,Graduated High School,german,,1562835854545,7.559183333333333,INSERT+AF8-A+AF8-NUMBER,3
ratingScaleLike,86,6,2747,How much do you like this picture?,images/103.jpg,103,NA,NA,,not at all,very,G,1916,monochrome,monochrome,NA,NA,Thu Jul 11 2019 10:56:40 GMT+023//Q- (CEST),1562835400994,21,female,Graduated High School,german,,1562835854545,7.559183333333333,INSERT+AF8-A+AF8-NUMBER,3
ratingScaleLike,87,1,1406,How much do you like this picture?,images/039.jpg,39,NA,NA,,not at all,very,B,1911,monochrome,monochrome,NA,NA,Thu Jul 11 2019 10:56:40 GMT+023//Q- (CEST),1562835400994,21,female,Graduated High School,german,,1562835854545,7.559183333333333,INSERT+AF8-A+AF8-NUMBER,3
ratingScaleLike,88,1,624,How much do you like this picture?,images/057.jpg,57,NA,NA,,not at all,very,P,1911,monochrome,monochrome,NA,NA,Thu Jul 11 2019 10:56:40 GMT+023//Q- (CEST),1562835400994,21,female,Graduated High School,german,,1562835854545,7.559183333333333,INSERT+AF8-A+AF8-NUMBER,3
ratingScaleLike,89,1,624,How much do you like this picture?,images/014.jpg,14,NA,NA,,not at all,very,P,1910,colored,colored,NA,NA,Thu Jul 11 2019 10:56:40 GMT+023//Q- (CEST),1562835400994,21,female,Graduated High School,german,,1562835854545,7.559183333333333,INSERT+AF8-A+AF8-NUMBER,3
ratingScaleLike,90,1,561,How much do you like this picture?,images/007.jpg,7,NA,NA,,not at all,very,B,1913,colored,colored,NA,NA,Thu Jul 11 2019 10:56:40 GMT+023//Q- (CEST),1562835400994,21,female,Graduated High School,german,,1562835854545,7.559183333333333,INSERT+AF8-A+AF8-NUMBER,3
ratingScaleLike,91,1,992,How much do you like this picture?,images/043.jpg,43,NA,NA,,not at all,very,B,1909,monochrome,monochrome,NA,NA,Thu Jul 11 2019 10:56:40 GMT+023//Q- (CEST),1562835400994,21,female,Graduated High School,german,,1562835854545,7.559183333333333,INSERT+AF8-A+AF8-NUMBER,3
ratingScaleLike,92,1,1237,How much do you like this picture?,images/085.jpg,85,NA,NA,,not at all,very,G,1914,colored,colored,NA,NA,Thu Jul 11 2019 10:56:40 GMT+023//Q- (CEST),1562835400994,21,female,Graduated High School,german,,1562835854545,7.559183333333333,INSERT+AF8-A+AF8-NUMBER,3
ratingScaleLike,93,1,695,How much do you like this picture?,images/119.jpg,119,NA,NA,,not at all,very,B,1913,colored,colored,NA,NA,Thu Jul 11 2019 10:56:40 GMT+023//Q- (CEST),1562835400994,21,female,Graduated High School,german,,1562835854545,7.559183333333333,INSERT+AF8-A+AF8-NUMBER,3
ratingScaleLike,94,1,953,How much do you like this picture?,images/058.jpg,58,NA,NA,,not at all,very,P,1914,monochrome,monochrome,NA,NA,Thu Jul 11 2019 10:56:40 GMT+023//Q- (CEST),1562835400994,21,female,Graduated High School,german,,1562835854545,7.559183333333333,INSERT+AF8-A+AF8-NUMBER,3
ratingScaleLike,95,7,2019,How much do you like this picture?,images/075.jpg,75,NA,NA,,not at all,very,G,1915,colored,colored,NA,NA,Thu Jul 11 2019 10:56:40 GMT+023//Q- (CEST),1562835400994,21,female,Graduated High School,german,,1562835854545,7.559183333333333,INSERT+AF8-A+AF8-NUMBER,3
ratingScaleLike,96,1,1052,How much do you like this picture?,images/004.jpg,4,NA,NA,,not at all,very,B,1910,colored,sepia,NA,NA,Thu Jul 11 2019 10:56:40 GMT+023//Q- (CEST),1562835400994,21,female,Graduated High School,german,,1562835854545,7.559183333333333,INSERT+AF8-A+AF8-NUMBER,3
ratingScaleLike,97,1,682,How much do you like this picture?,images/032.jpg,32,NA,NA,,not at all,very,P,1910,colored,sepia,NA,NA,Thu Jul 11 2019 10:56:40 GMT+023//Q- (CEST),1562835400994,21,female,Graduated High School,german,,1562835854545,7.559183333333333,INSERT+AF8-A+AF8-NUMBER,3
ratingScaleLike,98,6,1800,How much do you like this picture?,images/102.jpg,102,NA,NA,,not at all,very,G,1915,monochrome,monochrome,NA,NA,Thu Jul 11 2019 10:56:40 GMT+023//Q- (CEST),1562835400994,21,female,Graduated High School,german,,1562835854545,7.559183333333333,INSERT+AF8-A+AF8-NUMBER,3
ratingScaleLike,99,2,1918,How much do you like this picture?,images/114.jpg,114,NA,NA,,not at all,very,B,1909,monochrome,monochrome,NA,NA,Thu Jul 11 2019 10:56:40 GMT+023//Q- (CEST),1562835400994,21,female,Graduated High School,german,,1562835854545,7.559183333333333,INSERT+AF8-A+AF8-NUMBER,3
ratingScaleLike,100,1,1113,How much do you like this picture?,images/044.jpg,44,NA,NA,,not at all,very,B,1910,monochrome,monochrome,NA,NA,Thu Jul 11 2019 10:56:40 GMT+023//Q- (CEST),1562835400994,21,female,Graduated High School,german,,1562835854545,7.559183333333333,INSERT+AF8-A+AF8-NUMBER,3
ratingScaleLike,101,1,632,How much do you like this picture?,images/116.jpg,116,NA,NA,,not at all,very,P,1911,monochrome,monochrome,NA,NA,Thu Jul 11 2019 10:56:40 GMT+023//Q- (CEST),1562835400994,21,female,Graduated High School,german,,1562835854545,7.559183333333333,INSERT+AF8-A+AF8-NUMBER,3
ratingScaleLike,102,1,632,How much do you like this picture?,images/006.jpg,6,NA,NA,,not at all,very,B,1910,colored,sepia,NA,NA,Thu Jul 11 2019 10:56:40 GMT+023//Q- (CEST),1562835400994,21,female,Graduated High School,german,,1562835854545,7.559183333333333,INSERT+AF8-A+AF8-NUMBER,3
ratingScaleLike,103,6,1670,How much do you like this picture?,images/077.jpg,77,NA,NA,,not at all,very,G,1915,colored,colored,NA,NA,Thu Jul 11 2019 10:56:40 GMT+023//Q- (CEST),1562835400994,21,female,Graduated High School,german,,1562835854545,7.559183333333333,INSERT+AF8-A+AF8-NUMBER,3
ratingScaleLike,104,1,1097,How much do you like this picture?,images/065.jpg,65,NA,NA,,not at all,very,B,1911,monochrome,monochrome,NA,NA,Thu Jul 11 2019 10:56:40 GMT+023//Q- (CEST),1562835400994,21,female,Graduated High School,german,,1562835854545,7.559183333333333,INSERT+AF8-A+AF8-NUMBER,3
ratingScaleLike,105,4,1908,How much do you like this picture?,images/090.jpg,90,NA,NA,,not at all,very,G,1914,colored,colored,NA,NA,Thu Jul 11 2019 10:56:40 GMT+023//Q- (CEST),1562835400994,21,female,Graduated High School,german,,1562835854545,7.559183333333333,INSERT+AF8-A+AF8-NUMBER,3
ratingScaleLike,106,1,1640,How much do you like this picture?,images/073.jpg,73,NA,NA,,not at all,very,G,1914,colored,colored,NA,NA,Thu Jul 11 2019 10:56:40 GMT+023//Q- (CEST),1562835400994,21,female,Graduated High School,german,,1562835854545,7.559183333333333,INSERT+AF8-A+AF8-NUMBER,3
ratingScaleLike,107,1,660,How much do you like this picture?,images/010.jpg,10,NA,NA,,not at all,very,P,1912,colored,colored,NA,NA,Thu Jul 11 2019 10:56:40 GMT+023//Q- (CEST),1562835400994,21,female,Graduated High School,german,,1562835854545,7.559183333333333,INSERT+AF8-A+AF8-NUMBER,3
ratingScaleLike,108,5,1602,How much do you like this picture?,images/110.jpg,110,NA,NA,,not at all,very,G,1912,monochrome,monochrome,NA,NA,Thu Jul 11 2019 10:56:40 GMT+023//Q- (CEST),1562835400994,21,female,Graduated High School,german,,1562835854545,7.559183333333333,INSERT+AF8-A+AF8-NUMBER,3
ratingScaleLike,109,5,1718,How much do you like this picture?,images/063.jpg,63,NA,NA,,not at all,very,P,1914,monochrome,monochrome,NA,NA,Thu Jul 11 2019 10:56:40 GMT+023//Q- (CEST),1562835400994,21,female,Graduated High School,german,,1562835854545,7.559183333333333,INSERT+AF8-A+AF8-NUMBER,3
ratingScaleLike,110,1,1954,How much do you like this picture?,images/025.jpg,25,NA,NA,,not at all,very,P,1911,colored,colored,NA,NA,Thu Jul 11 2019 10:56:40 GMT+023//Q- (CEST),1562835400994,21,female,Graduated High School,german,,1562835854545,7.559183333333333,INSERT+AF8-A+AF8-NUMBER,3
ratingScaleLike,111,5,1967,How much do you like this picture?,images/098.jpg,98,NA,NA,,not at all,very,G,1917,monochrome,monochrome,NA,NA,Thu Jul 11 2019 10:56:40 GMT+023//Q- (CEST),1562835400994,21,female,Graduated High School,german,,1562835854545,7.559183333333333,INSERT+AF8-A+AF8-NUMBER,3
ratingScaleLike,112,4,2259,How much do you like this picture?,images/096.jpg,96,NA,NA,,not at all,very,G,1913,monochrome,monochrome,NA,NA,Thu Jul 11 2019 10:56:40 GMT+023//Q- (CEST),1562835400994,21,female,Graduated High School,german,,1562835854545,7.559183333333333,INSERT+AF8-A+AF8-NUMBER,3
